#TYPE Selected.Microsoft.Open.AzureAD.Model.Group
"MailEnabled","DisplayName","Mail","SecurityEnabled"
"True","Accounting Krak?w Asystent / Sta?ysta","AccountingKrakwAsystentStaysta@vistra.com","False"
"True","Email - ITCL ALL SBU Business Group","EmailITCLALLSBUBusinessGroup@vistra.com","False"
"True","ML-SG-BPEA-ALL Users","bpea.allusers.sg@vistra.com","False"
"True","PE/RE London","AISLondon@vistra.com","False"
"True","Bristol - O365","Bristol-O365@vistra.com","False"
"True","Email - Frankfurt - aag.fra.de","aag.fra.de@vistra.com","False"
"True","AI Divisional Marketing","AIDivisionalMarketing@vistra.com","False"
"True","Email - Mauritius - GDRMU-ML-Kalyan Shipping","kalyanshipping.mu@vistra.com","False"
"True","SSC Procedures","SSCProcedures@vistra.com","False"
"True","zzEmail - Shanghai Cosec Team Forwarding Group","zzEmail-ShanghaiCosecTeamForwardingGroup@vistra.com","False"
"True","Email - Canyon - START Managing Agent","start.managingagent@canyoncts.com","False"
"True","David and Nina - team folder","DavidandNina-teamfolder@vistra.com","False"
"True","Email - Canyon - M.A.tbolt3","m.a.tbolt3@canyoncts.com","False"
"True","Email - India Ujwal - Cloudmunch Payroll","cloudmunchpayroll.ind@vistra.com","False"
"True","mcsprague.vcscee","mcsprague.cee@vistra.com","False"
"True","Team Klein Finance","TeamKleinFinance@vistra.com","False"
"True","Formations Centre of Excellence - Bristol UK","FormationsCentreofExcellence-BristolUK@vistra.com","False"
"True","Compliance Team","ComplianceTeam238@vistra.com","False"
"True","UKICI+ Continuous Change","UKICIChangeRequests@vistra.com","False"
"True","exactgroup.vcscee","exactgroup.cee@vistra.com","False"
"True","praca","praca@ofiz.pl","False"
"True","Vistra Mauritius - Compliance","VistraMauritius-Compliance@vistra.com","False"
"True","Email - Property Management","property.management@vistra.com","False"
"True","All Administration POLAND CEE VCS","all-adm-pol.cee@vistra.com","False"
"True","Covid-19 Corporate Care Team (CH)","Covid-19CorporateCareTeamCH@vistra.com","False"
"True","Email - Reading - Client - Procept BioRobotics","procept-bioroboticsuk@vistra.com","False"
"True","*Email - Luxembourg - Certares Admin","Certares.lux@vistra.com","False"
"True","Email - Jersey Bank Clarity Working Group","JSYBCWG@vistra.com","False"
"True","Test","Test604@vistra.com","False"
"True","piotrkow.p3.vcscee","piotrkow.p3@vistra.com","False"
"True","2019 VP True Up - BVI","2019VPTrueUp-BVI@vistra.com","False"
"True","invfiz.przelewy","invfiz.przelewy@vistra.com","False"
"True","CFM.nl.dis","CFM.nl.dis@vistra.com","False"
"True","Transmit Security - Management Accounts","TransmitSecurity-ManagementAccounts@vistra.com","False"
"True","Email - India Ujwal ? Healthtap","Healthtappayroll@vistra.com","False"
"True","VSM - Dissolution BVI","VSM-DissolutionBVI@vistra.com","False"
"True","Ahold - Sedico","Ahold-Sedico@vistra.com","False"
"True","Wave 2017-1","Wave2017-1@vistra.com","False"
"True","IDT India","IDTIndia@vistra.com","False"
"True","bgk.fiz.ta","bgk.fiz.ta@vistra.com","False"
"True","bps.tfi","bps.tfi@ofiz.pl","False"
"True","CDD Team Jsy","CDDTeamJsy@vistra.com","False"
"True","Vistra ME - Credit Control Internal","VistraME-CreditControlInternal@vistra.com","False"
"True","SAP Diagnostic HK","SAPDiagnosticHK@vistra.com","False"
"True","IT Operations","ITSupportEurope@vistra.com","False"
"True","Qwilt","Qwilt@vistra.com","False"
"True","ML-AU-Zerto","zerto.au@vistra.com","False"
"True","Ownbackup - Management Accounts","Ownbackup-ManagementAccounts@vistra.com","False"
"True","Email - BPEA Global Account Team","Email-BPEAGlobalAccountTeam@vistra.com","False"
"True","*Email - Netherlands - Vozrozhdenie","vozrozhdenie.nl@vistra.com","False"
"True","Email - Bristol - Live_Smoke_test_Issues","live_smoke_test_issues.bristol@vistra.com","False"
"True","provide.fiz","provide.fiz@ofiz.pl","False"
"True","*Email - Vistra Managing Directors","managingdirectors.vistra@vistra.com","False"
"True","2019 VP True Up - Luxembourg","2019VPTrueUp-Luxembourg@vistra.com","False"
"True","Email - BPEA Credit - India Fund IIA Limited","bpea.credit2@vistra.com","False"
"True","Email - Group Finance JB","Email-GroupFinanceJB@vistra.com","False"
"True","ML-SG-Manilateam","Manilateam.sg@vistra.com","False"
"True","*Email - Velocity Commercial","velocity.commercial@vistra.com","False"
"True","Email - Reading - Test Distribution Group","email-reading-test-distribution-group@vistra.com","False"
"True","Email - Singapore FStoCOSEC","FStoCOSEC@vistra.com","False"
"True","InvexansUK","InvexansUK@vistra.com","False"
"True","plejada.fiz","plejada.fiz@ofiz.pl","False"
"True","ShareTest","ShareTest@vistra.com","False"
"True","William Douglas Introduction Pack","WilliamDouglasIntroductionPack@vistra.com","False"
"True","Corporate","Corporate390@vistra.com","False"
"True","OSC RFI Central Repository","OSCRFICentralRepository@vistra.com","False"
"True","Bristol - Work.localMigration","Bristol-Work.localMigration@vistra.com","False"
"True","Email - Bristol - Charities","Bristol.Charities@vistra.com","False"
"True","ML-SG-Tikehau","tikehau.sg@vistra.com","False"
"True","CENY","CENY@vistra.com","False"
"True","BOSS - UBO","BOSS-UBO@vistra.com","False"
"True","Email - Guernsey Bank Admin","bank.admin.gg@vistra.com","False"
"True","*Email - Netherlands - Eureka.nl","Eureka.nl@vistra.com","False"
"True","PE2","GM-SG-PETeam2@vistra.com","False"
"True","Balance Scorecard UK","BalanceScorecardUK@vistra.com","False"
"True","Email - Jersey Netagio Service","netagiobanking@vistra.com","False"
"True","Email - London - CSR Local Office Leads","CSRLocalOfficeLeads@vistra.com","False"
"True","TestP1.C4","TestP1.C4@vistra.com","False"
"True","Email - Global - Mimecast URL Protect Email Alerts","MimecastURLAlerts@vistra.com","False"
"True","Email - Global - Mimecast URL Protect Email Alerts - Internal","MimecastURLAlertsInternal@vistra.com","False"
"True","Email - Bristol - CorporateLaw","CorporateLaw@vistra.com","False"
"True","Email - Hong Kong CF Executive Committee","Email-HongKongOILExecutiveCommittee@oilglobal.com","False"
"True","internalcontrol","internalcontrol@vistra.com","False"
"True","CPC CF","CPCCF@vistra.com","False"
"True","End User List - EY Team","EndUserList-EYTeam@vistra.com","False"
"True","Vistra-NA I","Vistra-NAI@vistra.com","False"
"True","Infrastructure Europe","VistraITAmsterdam@vistra.com","False"
"True","Email - Bristol - AllStaff-JTC","AllStaffVTC@vistra.com","False"
"True","*Email - All Staff Vistra Hamburg","allstaffhamburg@vistra.com","False"
"True","CH Monthly Deep Dive","CHMonthlyDeepDive@vistra.com","False"
"True","Email - Canyon - Security","security@canyoncts.com","False"
"True","*Email - Vistra Amsterdam - Football team","Email-VistraAmsterdam-Footballteam@vistra.com","False"
"True","bnp.fio.confirmation","bnp.fio.confirmation@vistra.com","False"
"True","Email - Amsterdam Taurus.nl","Taurus.nl@vistra.com","False"
"True","SSC-CBT-JERSEY","SSC-CBT-JERSEY@vistra.com","False"
"True","*Email - Luxembourg - Sienna Biopharmaceuticals S.A","Sienna.Biopharmaceuticals.lux@vistra.com","False"
"True","Email - Bristol - ThomsonSearch","thomsonsearch.bristol@vistra.com","False"
"True","*Email - Cayman - Patria Servicing","Patria-servicing.ky@vistra.com","False"
"True","Objectives 2020","Objectives2020@vistra.com","False"
"True","Relationship Management Corporates","RelationshipManagementCorporates@vistra.com","False"
"True","opti.fiz","opti.fiz@vistra.com","False"
"True","accounting.vfsp","accounting.vfsp@vistra.com","False"
"True","Amsterdam - Ixys.NL@vistra.com","Ixys.NL@vistra.com","False"
"True","Cayman Economic Substance Solutions","CaymanEconomicSubstanceSolutions@vistra.com","False"
"True","Email - Hong Kong Technology Team","hk.tech@vistra.com","False"
"True","*Email - Singapore Secertarial Public Folder","Email-singaporesecertarialpublicfolder@vistra.com","False"
"True","*Email - Singapore All Temp Staff","email-Singaporealltempstaff@vistra.com","False"
"True","Email - Canyon - CanyonAll","CanyonAll@canyoncts.com","False"
"True","_Email - Luxembourg - BPEA-Firefly","BPEA-Firefly.lux@vistra.com","False"
"True","*Email - Luxembourg - JH Holding admin","JH.Holding.admin@vistra.com","False"
"True","Rekrutacja","Rekrutacja@vistra.com","False"
"True","Email - Bristol - Cro","cro.bristol@vistra.com","False"
"True","TMBR","TMBR@vistra.com","False"
"True","*Email - Amsterdam - SMRCLegal","SMRCLegal.nl@vistra.com","False"
"True","*Email - Luxembourg - Service Delivery","LuxSD@vistra.com","False"
"True","Email - Reading - Department - Payroll","email-reading-department-payroll@vistra.com","False"
"True","Email - Guernsey Gents","gents.gg@vistra.com","False"
"True","Pentest - Discussion on external Vulnerabilities","Pentest-DiscussiononexternalVulnerabilities@vistra.com","False"
"True","CRM BAU","Salesforce156@vistra.com","False"
"True","Payroll - Warsaw - Supi","Payroll-Warsaw-Supi@vistra.com","False"
"True","Email - Jersey VGRCC","vgrcc.jersey@vistra.com","False"
"True","Email - TP Team","TPTeam@vistra.com","False"
"True","ML-SG-MDIVentures2","MDIVentures2.SG@vistra.com","False"
"True","Group Communications","GroupCommunications@vistra.com","False"
"True","Email - Compass Portal Admin","compass.portal.admins@vistra.com","False"
"True","Email - Amsterdam - Senior Financial Account Managers","SFAM@vistra.com","False"
"True","*Email - Amsterdam - S&P Netherlands B.V.","S&P.nl@vistra.com","False"
"True","AWA supi","AWAsupi@ofiz.onmicrosoft.com","False"
"True","ML-SG-BPEA-RE-FUND","Bpea.re.sg@vistra.com","False"
"True","*email-Amsterdam-OMERS","_email-Amsterdam-OMERS@vistra.com","False"
"True","Email - Luxembourg -  Legal Team","legalteam.lux@ofiz.onmicrosoft.com","False"
"True","Email - India Ujwal - Careers","careers.ind@vistra.com","False"
"True","ML-SG-FVA","fva.sg@vistra.com","False"
"True","Email ? RE Team SG","RETeam.sg@vistra.com","False"
"True","*Email - Luxembourg - Ampidfv Aifm","ampidfv.aifm.lux@vistra.com","False"
"True","*email-Amsterdam-SRFGlobal","_email-Amsterdam-SRFGlobal@vistra.com","False"
"True","HR Managers Reading (Closed Group)","HRManagersReadingClosedGroup@vistra.com","False"
"True","Special email addresses for S-24 KRS system KMO","KMO-S24@vistra.com","False"
"True","Chee Lip and Kyle","CheeLipandKyle@vistra.com","False"
"True","Email - Hong Kong Compliance","Email-HongKongOILCompliance@vistra.com","False"
"True","zzEmail - Exchange Queue Alerts","exchange.queuealerts@vistra.com","False"
"True","*Email - Amsterdam NEP","NEP.nl@vistra.com","False"
"True","zzEmail - Zendesk Reports - HK & China Team","zendesk.hkchteam@vistra.com","False"
"True","Etisalat - Management Accounts","Etisalat-ManagementAccounts@vistra.com","False"
"True","Payments program","Paymentsprogram@vistra.com","False"
"True","*Email - Amsterdam - Wisdom","Wisdom@vistra.com","False"
"True","Email - ITCL DELHI","Email-ITCLDELHI@vistra.com","False"
"True","*Email - All Staff Vistra CPC Asia & Middle East","Email-AllStaffVistraCPCAsia&MiddleEast@vistra.com","False"
"True","*Email - Malta - KCA Malta SPVs legal documents","KCAMaltaSPVslegaldocuments@vistra.com","False"
"True","WFH","WFH@vistra.com","False"
"True","Email - Canyon - STARR 2018-2 Managing Agent","starr2018-2.managingagent@canyoncts.com","False"
"True","Email - UK - SFStagingDatabase","SFStagingDatabase@vistra.com","False"
"True","LUXTEST","LUXTEST@vistra.com","False"
"True","US AI - IT Ops","USAI-ITOps@vistra.com","False"
"True","Bristol Credit Control Team","BristolCreditControlTeam@vistra.com","False"
"True","Reading Admin","ReadingAdmin@vistra.com","False"
"True","Management Accounts Team - Reading","ManagementAccountsTeam-Reading@vistra.com","False"
"True","Bonno","Bonno@vistra.com","False"
"True","Email - Bristol - WebsphereXMLTechnicalErrors","Bristol.WebsphereXMLTechnicalErrors@vistra.com","False"
"True","*Email - Luxembourg - Rossoneri","Rossoneri.Lux@vistra.com","False"
"True","Global SSC Leadership Team","GlobalSSCLeadershipTeam@vistra.com","False"
"True","ML-SG-Aisbusinessdevelopment","aisbusinessdevelopment.sg@vistra.com","False"
"True","ML-SG-Guidance","Guidance.sg@vistra.com","False"
"True","Certara Project","CertaraProject@vistra.com","False"
"True","*Email - Netherlands - SOYUZ","SOYUZ.nl@vistra.com","False"
"True","Email - Global - Mimecast Potential Spoofed Email Alerts","MimecastPSEAlerts@vistra.com","False"
"True","Email - All Staff Vistra BVI MGW - O365","Email-AllStaffVistraBVIMGW-O365@vistra.com","False"
"True","Email - Bristol - Complianceuk","Complianceuk.bristol@vistra.com","False"
"True","Radius London Montage Users","RadiusLondonMontage@radiusww.com","False"
"True","Penny Borny","PennyBorny@vistra.com","False"
"True","Email - Hong Kong SI NameCheck","Email-HongKongSINameCheck@vistra.com","False"
"True","Avica","Avica@vistra.com","False"
"True","Mauritius Business Meet","MauritiusBusinessMeet@vistra.com","False"
"True","PTC","PTC@vistra.com","False"
"True","Email - Taiwan FWD Innovation.Works@vistra.com","email_taiwai_fwd_innovation_works_vistra_com@vistra.com","False"
"True","Email - Bristol - StationaryWeb","StationaryWeb@vistra.com","False"
"True","Email - Jersey Seaforth","Jersey.Seaforth@vistra.com","False"
"True","Email - ITCL Operations","Email-ITCLOperations@vistra.com","False"
"True","My Formations Monitoring(L3 DBA)","MyFormations_Monitoring_L3_DBA@vistra.com","False"
"True","VCL Employment Team","VCLEmploymentTeam@vistra.com","False"
"True","*Email - Amsterdam - Keppel","Keppel.nl@vistra.com","False"
"True","Internal Accounting Warszawa","InternalAccountingWarszawa@vistra.com","False"
"True","*Email - All Staff Vistra India (UJWAL)","email-allstaffvistraindiaujwal@vistra.com","False"
"True","NEO Capital discussions","NEOCapitaldiscussions@vistra.com","False"
"True","Email - APAC Finance","Email-APACFinance@vistra.com","False"
"True","Skyworks","Skyworks@vistra.com","False"
"True","VJL Operations Director","VJLOperationsDirector@vistra.com","False"
"True","SSC Mgt Team","SSCMgtTeam@vistra.com","False"
"True","Anita / Tracy","AnitaTracy@vistra.com","False"
"True","Email - CF NA Relationship Management","CFNARelationshipManagement@vistra.com","False"
"True","Pradera PCEF","pradera.pcef@vistra.com","False"
"True","Ivy & Winston 1-1 Summary","IvyWinston1-1Summary@vistra.com","False"
"True","Email - Guernsey Auto Forward World Shariah","shariah.auto.forward.gg@vistra.com","False"
"True","Email - Canyon - CL Accounting","claccounting@canyoncts.com","False"
"True","*Email - All Staff Vistra Reading","Email-AllStaffVistraReading@vistra.com","False"
"True","*Email - Luxembourg - Avedon","avedon.lux@vistra.com","False"
"True","Vistra IT Engineering meetings","VistraITEngineeringmeetings@vistra.com","False"
"True","Teams4Tests","Teams4Tests@vistra.com","False"
"True","CBT.Bangalore@vistra.com","CBT.Bangalore@vistra.com","False"
"True","NY Metro","NYMetro@vistra.com","False"
"True","Email - Guernsey EXCO","exco.gg@vistra.com","False"
"True","test","test167@vistra.com","False"
"True","Group JKP VCSCEE","groupjkp.cee@vistra.com","False"
"True","Email - Global - Mimecast Sync Engine Alerts","MimecastSEAlerts@vistra.com","False"
"True","MOUNT.FIZ.TA","mount.fiz.ta@vistra.com","False"
"True","TestAlert","TestAlert@ofiz.onmicrosoft.com","False"
"True","US Infrastructure","USInfrastructure@vistra.com","False"
"True","Vistra ME_Internal Compliance","VistraME-InternalCompliance@vistra.com","False"
"True","Bristol - Hercules7.3upgrade","Bristol-Hercules7.3upgrade@vistra.com","False"
"True","*Email - Amsterdam - Lionsrock","Lionsrock.nl@vistra.com","False"
"True","Email - APAC Solarwinds Alerts","APACSolarwinds@vistra.com","False"
"True","Email - Reading - Client - Sumo Logic","sumologicuk@vistra.com","False"
"True","Operations Workstream","OperationsWorkstream@vistra.com","False"
"True","Jersey Compliance","JerseyCompliance9334@vistra.com","False"
"True","receptionwarsaw.vcscee","receptionwarsaw.cee@vistra.com","False"
"True","SSC-CBT-MALTA","SSC-CBT-MALTA@vistra.com","False"
"True","Vistra","ujwal@vistra.com","False"
"True","*Email ? VBC Vistra Jersey Limited","Email-VBCVistraJerseyLimited@vistra.com","False"
"True","*Email - Luxembourg - Sirius","sirius.lux@vistra.com","False"
"True","Email - India Ujwal - Canvera.Payroll","canvera.payroll.ind@vistra.com","False"
"True","Accounting Warszawa Asystent / Sta?ysta","AccountingWarszawaAsystentStaysta@vistra.com","False"
"True","ML-ITCL-Validus","validus.itcl@vistra.com","False"
"True","Windows 2008 Migration - Infra Team","Windows2008Migration-InfraTeam@vistra.com","False"
"True","Trifit Holdings Limited","TrifitHoldingsLimited@vistra.com","False"
"True","Vistra Madrid - Latino`s","VistraMadrid-Latinos@vistra.com","False"
