"name";"ipv4address";"operatingsystem";"distinguishedName";"OU"
"AMSWRK269";"10.40.23.65";"Windows 7 Professional";"CN=AMSWRK269,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK280";;"Windows 7 Professional";"CN=AMSWRK280,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK277";"10.40.21.29";"Windows 7 Professional";"CN=AMSWRK277,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK243";"10.40.23.54";"Windows 7 Professional";"CN=AMSWRK243,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK233";"10.40.22.16";"Windows 7 Professional";"CN=AMSWRK233,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK230";"10.40.20.83";"Windows 7 Professional";"CN=AMSWRK230,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK229";;"Windows 7 Professional";"CN=AMSWRK229,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK239";;"Windows 7 Professional";"CN=AMSWRK239,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK238";"10.40.20.201";"Windows 7 Professional";"CN=AMSWRK238,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK254";"10.40.22.60";"Windows 7 Professional";"CN=AMSWRK254,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK246";"10.40.22.107";"Windows 7 Professional";"CN=AMSWRK246,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK242";"10.40.20.3";"Windows 7 Professional";"CN=AMSWRK242,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK236";;"Windows 7 Professional";"CN=AMSWRK236,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK297";"10.40.21.17";"Windows 7 Professional";"CN=AMSWRK297,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK295";"10.40.21.11";"Windows 7 Professional";"CN=AMSWRK295,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK234";"10.40.22.35";"Windows 7 Professional";"CN=AMSWRK234,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK291";;"Windows 7 Professional";"CN=AMSWRK291,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK288";"10.40.21.201";"Windows 7 Professional";"CN=AMSWRK288,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK285";"10.40.20.70";"Windows 7 Professional";"CN=AMSWRK285,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK237";"10.40.21.2";"Windows 7 Professional";"CN=AMSWRK237,OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 2,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK327";"10.40.23.8";"Windows 7 Professional";"CN=AMSWRK327,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK385";"10.40.22.15";"Windows 7 Professional";"CN=AMSWRK385,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK308";"10.40.23.2";"Windows 7 Professional";"CN=AMSWRK308,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK392";"10.40.20.33";"Windows 7 Professional";"CN=AMSWRK392,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK326";"10.40.20.26";"Windows 7 Professional";"CN=AMSWRK326,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK338";"10.40.22.49";"Windows 7 Professional";"CN=AMSWRK338,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK381";"10.40.20.18";"Windows 7 Professional";"CN=AMSWRK381,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK332";"10.40.22.18";"Windows 7 Professional";"CN=AMSWRK332,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK319";"10.40.22.14";"Windows 7 Professional";"CN=AMSWRK319,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK367";"10.40.22.106";"Windows 7 Professional";"CN=AMSWRK367,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK377";"10.40.20.23";"Windows 7 Professional";"CN=AMSWRK377,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK353";;"Windows 7 Professional";"CN=AMSWRK353,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK362";"10.40.23.57";"Windows 7 Professional";"CN=AMSWRK362,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK333";"10.40.21.81";"Windows 7 Professional";"CN=AMSWRK333,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK389";"10.40.21.56";"Windows 7 Professional";"CN=AMSWRK389,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK399";"10.40.22.2";"Windows 7 Professional";"CN=AMSWRK399,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK394";"10.40.20.19";"Windows 7 Professional";"CN=AMSWRK394,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK336";"10.40.22.43";"Windows 7 Professional";"CN=AMSWRK336,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK317";"10.40.22.34";"Windows 7 Professional";"CN=AMSWRK317,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK329";;"Windows 7 Professional";"CN=AMSWRK329,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK375";"10.40.20.29";"Windows 7 Professional";"CN=AMSWRK375,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK393";"10.40.20.46";"Windows 7 Professional";"CN=AMSWRK393,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK378";"10.40.21.77";"Windows 7 Professional";"CN=AMSWRK378,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK316";"10.40.22.13";"Windows 7 Professional";"CN=AMSWRK316,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK349";"10.40.20.90";"Windows 7 Professional";"CN=AMSWRK349,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK360";"10.40.20.40";"Windows 7 Professional";"CN=AMSWRK360,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK334";"10.40.22.68";"Windows 7 Professional";"CN=AMSWRK334,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK396";"10.40.22.67";"Windows 7 Professional";"CN=AMSWRK396,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK359";"10.40.22.62";"Windows 7 Professional";"CN=AMSWRK359,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK309";"10.40.20.12";"Windows 7 Professional";"CN=AMSWRK309,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK306";"10.40.22.33";"Windows 7 Professional";"CN=AMSWRK306,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK302";"10.40.22.89";"Windows 7 Professional";"CN=AMSWRK302,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK307";"10.40.20.38";"Windows 7 Professional";"CN=AMSWRK307,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK303";;"Windows 7 Professional";"CN=AMSWRK303,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK373";"10.40.22.92";"Windows 7 Professional";"CN=AMSWRK373,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK301";"10.40.20.20";"Windows 7 Professional";"CN=AMSWRK301,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK330";"10.40.21.36";"Windows 7 Professional";"CN=AMSWRK330,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK344";"10.40.20.14";"Windows 7 Professional";"CN=AMSWRK344,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK371";"10.40.20.85";"Windows 7 Professional";"CN=AMSWRK371,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK321";"10.40.22.39";"Windows 7 Professional";"CN=AMSWRK321,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK314";"10.40.23.9";"Windows 7 Professional";"CN=AMSWRK314,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK323";"10.40.20.20";"Windows 7 Professional";"CN=AMSWRK323,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK315";"10.40.22.64";"Windows 7 Professional";"CN=AMSWRK315,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK384";"10.40.22.8";"Windows 7 Professional";"CN=AMSWRK384,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK340";"10.40.20.15";"Windows 7 Professional";"CN=AMSWRK340,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK328";"10.40.21.31";"Windows 7 Professional";"CN=AMSWRK328,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK368";"10.40.20.28";"Windows 7 Professional";"CN=AMSWRK368,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK320";"10.40.20.18";"Windows 7 Professional";"CN=AMSWRK320,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK348";"10.40.22.43";"Windows 7 Professional";"CN=AMSWRK348,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK372";"10.40.22.42";"Windows 7 Professional";"CN=AMSWRK372,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK388";"10.40.22.75";"Windows 7 Professional";"CN=AMSWRK388,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK337";"10.40.21.7";"Windows 7 Professional";"CN=AMSWRK337,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK354";"10.40.22.9";"Windows 7 Professional";"CN=AMSWRK354,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK342";;"Windows 7 Professional";"CN=AMSWRK342,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK313";"10.40.22.36";"Windows 7 Professional";"CN=AMSWRK313,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK387";"10.40.21.8";"Windows 7 Professional";"CN=AMSWRK387,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK335";"10.40.22.80";"Windows 7 Professional";"CN=AMSWRK335,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK386";"10.40.20.60";"Windows 7 Professional";"CN=AMSWRK386,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK370";"10.40.21.63";"Windows 7 Professional";"CN=AMSWRK370,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK379";"10.40.21.23";"Windows 7 Professional";"CN=AMSWRK379,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK361";"10.40.22.104";"Windows 7 Professional";"CN=AMSWRK361,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK364";"10.40.22.4";"Windows 7 Professional";"CN=AMSWRK364,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK356";"10.40.22.47";"Windows 7 Professional";"CN=AMSWRK356,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK365";"10.40.21.2";"Windows 7 Professional";"CN=AMSWRK365,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK366";"10.40.22.55";"Windows 7 Professional";"CN=AMSWRK366,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK331";"10.40.20.13";"Windows 7 Professional";"CN=AMSWRK331,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK369";;"Windows 7 Professional";"CN=AMSWRK369,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK355";"10.40.22.7";"Windows 7 Professional";"CN=AMSWRK355,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK341";"10.40.23.72";"Windows 7 Professional";"CN=AMSWRK341,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK398";"10.40.20.17";"Windows 7 Professional";"CN=AMSWRK398,OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 3,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK463";"10.40.23.19";"Windows 7 Professional";"CN=AMSWRK463,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK461";"10.40.21.40";"Windows 7 Professional";"CN=AMSWRK461,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK410";;"Windows 7 Professional";"CN=AMSWRK410,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK401";"10.40.20.32";"Windows 7 Professional";"CN=AMSWRK401,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK445";;"Windows 7 Professional";"CN=AMSWRK445,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK422";"10.40.22.47";"Windows 7 Professional";"CN=AMSWRK422,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK407";"10.40.23.30";"Windows 7 Professional";"CN=AMSWRK407,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK466";"10.40.20.9";"Windows 7 Professional";"CN=AMSWRK466,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK417";"10.40.22.11";"Windows 7 Professional";"CN=AMSWRK417,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK488";"10.40.23.10";"Windows 7 Professional";"CN=AMSWRK488,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK415";"10.40.22.48";"Windows 7 Professional";"CN=AMSWRK415,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK501";;"Windows 7 Professional";"CN=AMSWRK501,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK424";"10.40.22.22";"Windows 7 Professional";"CN=AMSWRK424,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK413";"10.40.21.38";"Windows 7 Professional";"CN=AMSWRK413,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK403";"10.40.20.42";"Windows 7 Professional";"CN=AMSWRK403,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK502";"10.40.22.83";"Windows 7 Professional";"CN=AMSWRK502,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
"AMSWRK477";"10.40.21.59";"Windows 7 Professional";"CN=AMSWRK477,OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local";"OU=Live 4,OU=Workstations,OU=Amsterdam,OU=Vistra,DC=work,DC=local"
